"Sr.No","Memo ID","Service Centre","Dealership","OEM","Region","State","City","Machine","Date of Memo","Due Date","TotalAmount","Month","Status"
429,"AM/BV/637","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 10:06 AM","08/01/2023 10:06 AM","70800.00","August","PENDING"
430,"AM/BV/636","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 10:05 AM","08/01/2023 10:05 AM","88500.00","August","PENDING"
431,"AM/BV/635","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 10:05 AM","08/01/2023 10:05 AM","88500.00","August","PENDING"
432,"AM/BV/634","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 10:05 AM","08/01/2023 10:05 AM","70800.00","August","PENDING"
433,"AM/BV/633","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 10:04 AM","08/01/2023 10:04 AM","88500.00","August","PENDING"
434,"AM/BV/632","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 10:04 AM","08/01/2023 10:04 AM","88500.00","August","PENDING"
435,"AM/BV/631","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 10:04 AM","08/01/2023 10:04 AM","70800.00","August","PENDING"
436,"AM/BV/630","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 10:03 AM","08/01/2023 10:03 AM","88500.00","August","PENDING"
437,"AM/BV/629","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 10:03 AM","08/01/2023 10:03 AM","88500.00","August","PENDING"
438,"AM/BV/628","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 10:03 AM","08/01/2023 10:03 AM","70800.00","August","PENDING"
439,"AM/BV/627","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 10:02 AM","08/01/2023 10:02 AM","88500.00","August","PENDING"
440,"AM/BV/626","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 10:02 AM","08/01/2023 10:02 AM","88500.00","August","PENDING"
441,"AM/BV/625","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 10:02 AM","08/01/2023 10:02 AM","70800.00","August","PENDING"
442,"AM/BV/624","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 10:01 AM","08/01/2023 10:01 AM","88500.00","August","PENDING"
443,"AM/BV/623","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 10:01 AM","08/01/2023 10:01 AM","88500.00","August","PENDING"
444,"AM/BV/622","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 10:01 AM","08/01/2023 10:01 AM","70800.00","August","PENDING"
445,"AM/BV/621","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 10:00 AM","08/01/2023 10:00 AM","88500.00","August","PENDING"
446,"AM/BV/620","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 10:00 AM","08/01/2023 10:00 AM","88500.00","August","PENDING"
447,"AM/BV/619","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 10:00 AM","08/01/2023 10:00 AM","70800.00","August","PENDING"
448,"AM/BV/618","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:59 AM","08/01/2023 09:59 AM","88500.00","August","PENDING"
449,"AM/BV/617","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:59 AM","08/01/2023 09:59 AM","88500.00","August","PENDING"
450,"AM/BV/616","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:59 AM","08/01/2023 09:59 AM","70800.00","August","PENDING"
451,"AM/BV/615","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:58 AM","08/01/2023 09:58 AM","88500.00","August","PENDING"
452,"AM/BV/614","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:58 AM","08/01/2023 09:58 AM","88500.00","August","PENDING"
453,"AM/BV/613","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:58 AM","08/01/2023 09:58 AM","70800.00","August","PENDING"
454,"AM/BV/612","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:57 AM","08/01/2023 09:57 AM","88500.00","August","PENDING"
455,"AM/BV/611","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:57 AM","08/01/2023 09:57 AM","88500.00","August","PENDING"
456,"AM/BV/610","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:57 AM","08/01/2023 09:57 AM","70800.00","August","PENDING"
457,"AM/BV/609","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:56 AM","08/01/2023 09:56 AM","88500.00","August","PENDING"
458,"AM/BV/608","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:56 AM","08/01/2023 09:56 AM","88500.00","August","PENDING"
459,"AM/BV/607","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:56 AM","08/01/2023 09:56 AM","70800.00","August","PENDING"
460,"AM/BV/606","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:55 AM","08/01/2023 09:55 AM","88500.00","August","PENDING"
461,"AM/BV/605","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:55 AM","08/01/2023 09:55 AM","88500.00","August","PENDING"
462,"AM/BV/604","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:55 AM","08/01/2023 09:55 AM","70800.00","August","PENDING"
463,"AM/BV/603","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:54 AM","08/01/2023 09:54 AM","88500.00","August","PENDING"
464,"AM/BV/602","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:54 AM","08/01/2023 09:54 AM","88500.00","August","PENDING"
465,"AM/BV/601","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:54 AM","08/01/2023 09:54 AM","70800.00","August","PENDING"
466,"AM/BV/600","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:53 AM","08/01/2023 09:53 AM","88500.00","August","PENDING"
467,"AM/BV/599","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:53 AM","08/01/2023 09:53 AM","88500.00","August","PENDING"
468,"AM/BV/598","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:53 AM","08/01/2023 09:53 AM","70800.00","August","PENDING"
469,"AM/BV/597","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:52 AM","08/01/2023 09:52 AM","88500.00","August","PENDING"
470,"AM/BV/596","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:52 AM","08/01/2023 09:52 AM","88500.00","August","PENDING"
471,"AM/BV/595","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:52 AM","08/01/2023 09:52 AM","70800.00","August","PENDING"
472,"AM/BV/594","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:51 AM","08/01/2023 09:51 AM","88500.00","August","PENDING"
473,"AM/BV/593","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:51 AM","08/01/2023 09:51 AM","88500.00","August","PENDING"
474,"AM/BV/592","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:51 AM","08/01/2023 09:51 AM","70800.00","August","PENDING"
475,"AM/BV/591","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:50 AM","08/01/2023 09:50 AM","88500.00","August","PENDING"
476,"AM/BV/590","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:50 AM","08/01/2023 09:50 AM","88500.00","August","PENDING"
477,"AM/BV/589","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:50 AM","08/01/2023 09:50 AM","70800.00","August","PENDING"
478,"AM/BV/588","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:49 AM","08/01/2023 09:49 AM","88500.00","August","PENDING"
479,"AM/BV/587","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:49 AM","08/01/2023 09:49 AM","88500.00","August","PENDING"
480,"AM/BV/586","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:49 AM","08/01/2023 09:49 AM","70800.00","August","PENDING"
481,"AM/BV/585","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:48 AM","08/01/2023 09:48 AM","88500.00","August","PENDING"
482,"AM/BV/584","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:48 AM","08/01/2023 09:48 AM","88500.00","August","PENDING"
483,"AM/BV/583","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:48 AM","08/01/2023 09:48 AM","70800.00","August","PENDING"
484,"AM/BV/582","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:47 AM","08/01/2023 09:47 AM","88500.00","August","PENDING"
485,"AM/BV/581","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:47 AM","08/01/2023 09:47 AM","88500.00","August","PENDING"
486,"AM/BV/580","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:47 AM","08/01/2023 09:47 AM","70800.00","August","PENDING"
487,"AM/BV/579","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:46 AM","08/01/2023 09:46 AM","88500.00","August","PENDING"
488,"AM/BV/578","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:46 AM","08/01/2023 09:46 AM","88500.00","August","PENDING"
489,"AM/BV/577","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:46 AM","08/01/2023 09:46 AM","70800.00","August","PENDING"
490,"AM/BV/576","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:45 AM","08/01/2023 09:45 AM","88500.00","August","PENDING"
491,"AM/BV/575","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:45 AM","08/01/2023 09:45 AM","88500.00","August","PENDING"
492,"AM/BV/574","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:45 AM","08/01/2023 09:45 AM","70800.00","August","PENDING"
493,"AM/BV/573","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:44 AM","08/01/2023 09:44 AM","88500.00","August","PENDING"
494,"AM/BV/572","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:44 AM","08/01/2023 09:44 AM","88500.00","August","PENDING"
495,"AM/BV/571","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:44 AM","08/01/2023 09:44 AM","70800.00","August","PENDING"
496,"AM/BV/570","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:43 AM","08/01/2023 09:43 AM","88500.00","August","PENDING"
497,"AM/BV/569","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:43 AM","08/01/2023 09:43 AM","88500.00","August","PENDING"
498,"AM/BV/568","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:43 AM","08/01/2023 09:43 AM","70800.00","August","PENDING"
499,"AM/BV/567","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:42 AM","08/01/2023 09:42 AM","88500.00","August","PENDING"
500,"AM/BV/566","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:42 AM","08/01/2023 09:42 AM","88500.00","August","PENDING"
501,"AM/BV/565","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:42 AM","08/01/2023 09:42 AM","70800.00","August","PENDING"
502,"AM/BV/564","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:41 AM","08/01/2023 09:41 AM","88500.00","August","PENDING"
503,"AM/BV/563","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:41 AM","08/01/2023 09:41 AM","88500.00","August","PENDING"
504,"AM/BV/562","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:41 AM","08/01/2023 09:41 AM","70800.00","August","PENDING"
505,"AM/BV/561","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:40 AM","08/01/2023 09:40 AM","88500.00","August","PENDING"
506,"AM/BV/560","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:40 AM","08/01/2023 09:40 AM","88500.00","August","PENDING"
507,"AM/BV/559","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:40 AM","08/01/2023 09:40 AM","70800.00","August","PENDING"
508,"AM/BV/558","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:39 AM","08/01/2023 09:39 AM","88500.00","August","PENDING"
509,"AM/BV/557","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:39 AM","08/01/2023 09:39 AM","88500.00","August","PENDING"
510,"AM/BV/556","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:39 AM","08/01/2023 09:39 AM","70800.00","August","PENDING"
511,"AM/BV/555","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:38 AM","08/01/2023 09:38 AM","88500.00","August","PENDING"
512,"AM/BV/554","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:38 AM","08/01/2023 09:38 AM","88500.00","August","PENDING"
513,"AM/BV/553","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:38 AM","08/01/2023 09:38 AM","70800.00","August","PENDING"
514,"AM/BV/552","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:37 AM","08/01/2023 09:37 AM","88500.00","August","PENDING"
515,"AM/BV/551","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:37 AM","08/01/2023 09:37 AM","88500.00","August","PENDING"
516,"AM/BV/550","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:37 AM","08/01/2023 09:37 AM","70800.00","August","PENDING"
517,"AM/BV/549","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:36 AM","08/01/2023 09:36 AM","88500.00","August","PENDING"
518,"AM/BV/548","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:36 AM","08/01/2023 09:36 AM","88500.00","August","PENDING"
519,"AM/BV/547","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:36 AM","08/01/2023 09:36 AM","70800.00","August","PENDING"
520,"AM/BV/546","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:35 AM","08/01/2023 09:35 AM","88500.00","August","PENDING"
521,"AM/BV/545","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:35 AM","08/01/2023 09:35 AM","88500.00","August","PENDING"
522,"AM/BV/544","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:35 AM","08/01/2023 09:35 AM","70800.00","August","PENDING"
523,"AM/BV/543","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:34 AM","08/01/2023 09:34 AM","88500.00","August","PENDING"
524,"AM/BV/542","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:34 AM","08/01/2023 09:34 AM","88500.00","August","PENDING"
525,"AM/BV/541","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:34 AM","08/01/2023 09:34 AM","70800.00","August","PENDING"
526,"AM/BV/540","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:33 AM","08/01/2023 09:33 AM","88500.00","August","PENDING"
527,"AM/BV/539","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:33 AM","08/01/2023 09:33 AM","88500.00","August","PENDING"
528,"AM/BV/538","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:33 AM","08/01/2023 09:33 AM","70800.00","August","PENDING"
529,"AM/BV/537","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:32 AM","08/01/2023 09:32 AM","88500.00","August","PENDING"
530,"AM/BV/536","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:32 AM","08/01/2023 09:32 AM","88500.00","August","PENDING"
531,"AM/BV/535","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:32 AM","08/01/2023 09:32 AM","70800.00","August","PENDING"
532,"AM/BV/534","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:31 AM","08/01/2023 09:31 AM","88500.00","August","PENDING"
533,"AM/BV/533","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:31 AM","08/01/2023 09:31 AM","88500.00","August","PENDING"
534,"AM/BV/532","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:31 AM","08/01/2023 09:31 AM","70800.00","August","PENDING"
535,"AM/BV/531","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","08/01/2023 09:30 AM","08/01/2023 09:30 AM","88500.00","August","PENDING"
536,"AM/BV/530","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","08/01/2023 09:30 AM","08/01/2023 09:30 AM","88500.00","August","PENDING"
537,"AM/BV/529","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","08/01/2023 09:30 AM","08/01/2023 09:30 AM","70800.00","August","PENDING"
538,"AM/BV/528","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:29 AM","07/01/2023 10:29 AM","88500.00","July","PENDING"
539,"AM/BV/527","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:29 AM","07/01/2023 10:29 AM","88500.00","July","PENDING"
540,"AM/BV/525","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:29 AM","07/01/2023 10:29 AM","70800.00","July","PENDING"
541,"AM/BV/524","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:28 AM","07/01/2023 10:28 AM","88500.00","July","PENDING"
542,"AM/BV/523","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:28 AM","07/01/2023 10:28 AM","88500.00","July","PENDING"
543,"AM/BV/521","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:28 AM","07/01/2023 10:28 AM","70800.00","July","PENDING"
544,"AM/BV/520","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:27 AM","07/01/2023 10:27 AM","88500.00","July","PENDING"
545,"AM/BV/519","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:27 AM","07/01/2023 10:27 AM","88500.00","July","PENDING"
546,"AM/BV/517","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:27 AM","07/01/2023 10:27 AM","70800.00","July","PENDING"
547,"AM/BV/516","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:26 AM","07/01/2023 10:26 AM","88500.00","July","PENDING"
548,"AM/BV/515","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:26 AM","07/01/2023 10:26 AM","88500.00","July","PENDING"
549,"AM/BV/513","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:26 AM","07/01/2023 10:26 AM","70800.00","July","PENDING"
550,"AM/BV/512","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:25 AM","07/01/2023 10:25 AM","88500.00","July","PENDING"
551,"AM/BV/511","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:25 AM","07/01/2023 10:25 AM","88500.00","July","PENDING"
552,"AM/BV/509","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:25 AM","07/01/2023 10:25 AM","70800.00","July","PENDING"
553,"AM/BV/508","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:24 AM","07/01/2023 10:24 AM","88500.00","July","PENDING"
554,"AM/BV/507","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:24 AM","07/01/2023 10:24 AM","88500.00","July","PENDING"
555,"AM/BV/505","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:24 AM","07/01/2023 10:24 AM","70800.00","July","PENDING"
556,"AM/BV/504","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:23 AM","07/01/2023 10:23 AM","88500.00","July","PENDING"
557,"AM/BV/503","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:23 AM","07/01/2023 10:23 AM","88500.00","July","PENDING"
558,"AM/BV/501","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:23 AM","07/01/2023 10:23 AM","70800.00","July","PENDING"
559,"AM/BV/500","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:22 AM","07/01/2023 10:22 AM","88500.00","July","PENDING"
560,"AM/BV/499","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:22 AM","07/01/2023 10:22 AM","88500.00","July","PENDING"
561,"AM/BV/497","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:22 AM","07/01/2023 10:22 AM","70800.00","July","PENDING"
562,"AM/BV/496","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:21 AM","07/01/2023 10:21 AM","88500.00","July","PENDING"
563,"AM/BV/495","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:21 AM","07/01/2023 10:21 AM","88500.00","July","PENDING"
564,"AM/BV/493","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:21 AM","07/01/2023 10:21 AM","70800.00","July","PENDING"
565,"AM/BV/492","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:20 AM","07/01/2023 10:20 AM","88500.00","July","PENDING"
566,"AM/BV/491","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:20 AM","07/01/2023 10:20 AM","88500.00","July","PENDING"
567,"AM/BV/489","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:20 AM","07/01/2023 10:20 AM","70800.00","July","PENDING"
568,"AM/BV/488","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:19 AM","07/01/2023 10:19 AM","88500.00","July","PENDING"
569,"AM/BV/487","Rama road - delhi TVS","Sabharwal Automobiles","TVS","North","Delhi","New Delhi","M-05","07/01/2023 10:19 AM","07/01/2023 10:19 AM","88500.00","July","PENDING"
570,"AM/BV/485","Whitefield - Trijal Motors","Trijal Motors","TVS","South","Karnataka","Bengaluru","M-03","07/01/2023 10:19 AM","07/01/2023 10:19 AM","70800.00","July","PENDING"
571,"AM/BV/484","Varaccha - Patel Mobility ","Patel Mobility LLP","TVS","West","Gujarat","Surat","M-04","07/01/2023 10:18 AM","07/01/2023 10:18 AM","88500.00","July","PENDING"
